province,max,min,wind,wind_d,rain,humidi,cloud,pressure,date
Chau Doc,35,27,10,SE,5.7,64,81,1009,2020-04-25
Chau Doc,35,27,14,SW,0.0,62,23,1008,2021-04-25
Chau Doc,29,26,8,SW,47.3,92,58,1009,2009-04-26
Chau Doc,37,26,7,SSE,0.2,67,32,1012,2010-04-26
Chau Doc,35,25,8,SSE,11.0,74,44,1008,2011-04-26
Chau Doc,35,28,13,SSW,7.2,70,27,1008,2012-04-26
Chau Doc,36,28,8,S,3.4,65,24,1010,2013-04-26
Chau Doc,36,29,8,SSW,2.3,61,30,1009,2014-04-26
Chau Doc,35,28,9,ESE,9.6,60,48,1010,2015-04-26
Chau Doc,39,30,15,SSW,0.2,54,44,1009,2016-04-26
Chau Doc,34,27,10,S,15.3,71,33,1009,2017-04-26
Chau Doc,37,29,12,SSE,0.3,56,22,1008,2018-04-26
Chau Doc,36,29,10,SE,0.9,57,48,1008,2019-04-26
Chau Doc,35,28,9,S,5.4,63,65,1010,2020-04-26
Chau Doc,35,28,13,SW,0.9,63,33,1008,2021-04-26
Chau Doc,31,25,7,SSW,13.9,85,39,1009,2009-04-27
Chau Doc,36,26,7,SSE,3.0,71,43,1012,2010-04-27
Chau Doc,36,26,6,S,6.7,71,22,1007,2011-04-27
Chau Doc,33,28,12,SSW,6.9,73,37,1008,2012-04-27
Chau Doc,36,28,6,SSW,2.9,66,35,1009,2013-04-27
Chau Doc,36,29,7,S,5.5,60,44,1009,2014-04-27
Chau Doc,35,28,8,SSE,26.2,63,58,1010,2015-04-27
Chau Doc,38,30,16,SSW,0.1,53,23,1008,2016-04-27
Chau Doc,34,27,10,SSW,9.8,70,41,1010,2017-04-27
Chau Doc,36,28,11,ESE,1.1,56,39,1010,2018-04-27
Chau Doc,36,29,11,S,0.6,57,34,1009,2019-04-27
Chau Doc,35,27,12,NE,8.3,61,50,1010,2020-04-27
Chau Doc,34,28,10,S,13.2,64,66,1009,2021-04-27
Chau Doc,32,26,8,SSW,9.1,83,25,1010,2009-04-28
Chau Doc,35,27,6,SW,4.7,72,35,1012,2010-04-28
Chau Doc,34,26,7,S,4.1,73,42,1006,2011-04-28
Chau Doc,34,28,10,SSW,23.4,71,42,1008,2012-04-28
Chau Doc,34,28,8,SSE,0.8,69,36,1008,2013-04-28
Chau Doc,37,28,7,SSE,9.1,62,40,1009,2014-04-28
Chau Doc,34,28,9,S,15.4,70,55,1009,2015-04-28
Chau Doc,36,31,15,SSW,6.2,55,24,1008,2016-04-28
Chau Doc,33,27,9,S,22.6,72,35,1010,2017-04-28
Chau Doc,34,28,12,SE,15.4,61,44,1010,2018-04-28
Chau Doc,36,30,11,S,27.1,62,39,1010,2019-04-28
Chau Doc,35,29,8,SW,2.0,60,45,1010,2020-04-28
Chau Doc,33,27,12,SE,2.8,66,49,1010,2021-04-28
Chau Doc,31,26,9,SW,22.0,86,41,1010,2009-04-29
Chau Doc,31,26,6,SE,5.3,79,48,1011,2010-04-29
Chau Doc,33,26,8,SE,6.4,77,30,1007,2011-04-29
Chau Doc,34,28,9,SW,3.7,72,48,1008,2012-04-29
Chau Doc,36,27,9,SSE,1.6,64,37,1008,2013-04-29
Chau Doc,36,28,6,E,13.7,63,55,1009,2014-04-29
Chau Doc,35,28,9,SSE,27.2,66,47,1010,2015-04-29
Chau Doc,36,30,9,SSE,6.8,57,35,1009,2016-04-29
Chau Doc,35,27,7,SE,0.4,65,37,1011,2017-04-29
Chau Doc,34,28,10,SE,14.1,66,34,1010,2018-04-29
Chau Doc,39,29,7,SSW,0.3,57,31,1009,2019-04-29
Chau Doc,35,28,10,ESE,0.3,60,39,1010,2020-04-29
Chau Doc,33,27,9,SE,6.2,66,59,1010,2021-04-29
Chau Doc,28,27,9,SW,10.7,90,63,1008,2009-04-24
Chau Doc,35,27,7,SSE,1.3,74,31,1011,2010-04-24
Chau Doc,35,24,7,ESE,2.4,73,35,1008,2011-04-24
Chau Doc,35,27,11,SSW,1.4,69,27,1007,2012-04-24
Chau Doc,35,26,9,ESE,26.7,68,28,1010,2013-04-24
Chau Doc,36,28,10,S,1.3,62,41,1008,2014-04-24
Chau Doc,35,29,7,ESE,41.4,61,47,1010,2015-04-24
Chau Doc,38,29,16,SSW,0.0,51,10,1008,2016-04-24
Chau Doc,35,28,10,S,17.1,67,19,1010,2017-04-24
Chau Doc,35,29,10,SSW,0.8,59,50,1008,2018-04-24
Chau Doc,36,30,9,SSE,0.3,58,44,1008,2019-04-24
Chau Doc,35,28,12,ESE,17.0,66,81,1009,2020-04-24
Chau Doc,35,27,13,SW,0.4,65,34,1008,2021-04-24
Chau Doc,31,26,5,S,10.7,89,56,1009,2009-05-02
Chau Doc,34,26,6,ESE,23.4,80,49,1009,2010-05-02
Chau Doc,35,27,5,S,11.5,78,25,1008,2011-05-02
Chau Doc,34,28,10,SSW,6.4,69,28,1008,2012-05-02
Chau Doc,36,28,12,SW,6.1,65,21,1006,2013-05-02
Chau Doc,37,28,6,SSE,20.9,69,26,1009,2014-05-02
Chau Doc,35,28,13,SSW,12.7,67,27,1009,2015-05-02
Chau Doc,37,30,12,S,0.0,55,38,1009,2016-05-02
Chau Doc,34,28,9,SSW,18.5,74,40,1010,2017-05-02
Chau Doc,35,29,5,S,1.0,61,33,1010,2018-05-02
Chau Doc,38,30,14,SW,1.5,59,25,1008,2019-05-02
Chau Doc,36,28,10,SSE,0.1,58,52,1008,2020-05-02
Chau Doc,35,27,10,ESE,7.7,64,58,1009,2021-05-02
Chau Doc,28,24,8,SSW,2.4,91,50,1010,2009-05-03
Chau Doc,30,26,5,E,21.8,89,50,1008,2010-05-03
Chau Doc,34,27,6,SSW,5.6,76,28,1007,2011-05-03
Chau Doc,35,28,12,SW,2.3,69,26,1006,2012-05-03
Chau Doc,36,28,9,SSW,12.4,66,21,1006,2013-05-03
Chau Doc,35,27,7,ESE,19.6,74,45,1009,2014-05-03
Chau Doc,35,28,13,SSW,4.3,65,37,1010,2015-05-03
Chau Doc,38,30,12,S,3.7,56,37,1009,2016-05-03
Chau Doc,34,28,9,SSW,15.9,74,41,1010,2017-05-03
Chau Doc,35,28,6,S,27.0,64,43,1011,2018-05-03
Chau Doc,37,30,16,SSW,20.5,63,35,1009,2019-05-03
Chau Doc,36,28,9,S,4.9,61,62,1008,2020-05-03
Chau Doc,35,27,10,SE,0.0,61,35,1008,2021-05-03
Chau Doc,32,23,7,SSE,0.4,81,31,1009,2009-05-04
Chau Doc,31,27,4,SSE,14.5,87,47,1007,2010-05-04
Chau Doc,36,27,6,S,9.4,76,36,1008,2011-05-04
Chau Doc,36,28,13,SW,1.0,68,17,1006,2012-05-04
Chau Doc,35,28,7,SE,27.8,70,45,1008,2013-05-04
Chau Doc,36,27,9,ENE,6.0,70,30,1008,2014-05-04
Chau Doc,36,29,11,SW,3.6,62,27,1009,2015-05-04
Chau Doc,37,30,10,SSE,3.8,54,43,1008,2016-05-04
Chau Doc,34,28,9,SSW,31.0,73,29,1010,2017-05-04
Chau Doc,35,28,9,SSE,14.5,62,33,1010,2018-05-04
Chau Doc,36,30,12,SW,24.4,64,38,1010,2019-05-04
Chau Doc,35,29,8,SSW,0.6,62,54,1009,2020-05-04
Chau Doc,36,28,10,SSE,0.1,62,36,1007,2021-05-04
Chau Doc,33,25,7,SW,6.5,81,58,1008,2009-05-06
Chau Doc,36,27,6,SSW,5.6,75,16,1007,2010-05-06
Chau Doc,35,26,7,S,24.2,79,33,1008,2011-05-06
Chau Doc,35,28,12,WSW,8.7,67,27,1007,2012-05-06
Chau Doc,36,28,7,SE,11.4,71,44,1008,2013-05-06
Chau Doc,36,27,12,ESE,2.6,68,29,1009,2014-05-06
Chau Doc,36,28,15,SW,5.4,64,23,1007,2015-05-06
Chau Doc,37,30,10,SSE,1.3,56,35,1008,2016-05-06
Chau Doc,35,28,7,SSE,12.3,70,22,1011,2017-05-06
Chau Doc,34,28,10,S,0.0,63,39,1011,2018-05-06
Chau Doc,37,29,21,SW,0.2,62,21,1007,2019-05-06
Chau Doc,34,29,11,SSW,2.8,66,52,1008,2020-05-06
Chau Doc,36,21,16,ESE,2.1,68,51,1009,2021-05-06
Chau Doc,31,26,7,SW,18.8,85,40,1009,2009-04-30
Chau Doc,32,26,6,ESE,17.0,81,57,1011,2010-04-30
Chau Doc,35,25,8,SE,1.6,76,40,1008,2011-04-30
Chau Doc,34,27,9,SW,6.6,70,26,1007,2012-04-30
Chau Doc,37,28,9,SSE,6.5,64,22,1008,2013-04-30
Chau Doc,36,28,5,SE,39.4,69,46,1009,2014-04-30
Chau Doc,35,28,9,S,13.5,65,30,1010,2015-04-30
Chau Doc,37,29,9,S,8.3,56,37,1009,2016-04-30
Chau Doc,35,27,9,SSE,27.1,69,46,1010,2017-04-30
Chau Doc,35,28,10,SE,9.5,63,33,1010,2018-04-30
Chau Doc,36,29,13,SSW,0.7,60,36,1009,2019-04-30
Chau Doc,35,28,11,E,0.1,59,43,1010,2020-04-30
Chau Doc,33,27,11,SE,1.2,63,61,1010,2021-04-30
Chau Doc,32,26,8,SW,11.3,84,40,1007,2009-05-07
Chau Doc,38,28,8,SSW,0.0,70,19,1006,2010-05-07
Chau Doc,34,26,7,SW,3.8,75,27,1007,2011-05-07
Chau Doc,34,27,12,SW,5.9,69,55,1007,2012-05-07
Chau Doc,35,28,5,ESE,14.0,73,54,1008,2013-05-07
Chau Doc,37,28,8,SE,9.5,69,35,1009,2014-05-07
Chau Doc,36,29,15,SSW,12.2,63,24,1008,2015-05-07
Chau Doc,39,30,15,SE,0.9,53,16,1007,2016-05-07
Chau Doc,35,28,9,SE,5.4,70,26,1011,2017-05-07
Chau Doc,34,29,12,SW,12.5,66,47,1009,2018-05-07
Chau Doc,37,30,20,SW,0.5,63,24,1006,2019-05-07
Chau Doc,36,29,10,SSW,2.0,64,66,1007,2020-05-07
Chau Doc,34,27,6,SSW,4.4,70,68,1010,2021-05-07
Chau Doc,32,26,8,SW,19.6,85,28,1007,2009-05-08
Chau Doc,40,28,7,SSW,0.1,63,32,1005,2010-05-08
Chau Doc,35,26,8,WSW,8.7,74,25,1006,2011-05-08
Chau Doc,33,27,10,SW,8.5,69,41,1008,2012-05-08
Chau Doc,34,28,7,SE,17.1,74,49,1007,2013-05-08
Chau Doc,35,28,7,SSE,11.0,71,34,1009,2014-05-08
Chau Doc,35,29,11,SSW,25.0,66,30,1007,2015-05-08
Chau Doc,37,30,12,S,1.9,58,36,1009,2016-05-08
Chau Doc,35,27,7,SE,4.3,67,38,1010,2017-05-08
Chau Doc,34,29,13,SW,1.8,67,57,1008,2018-05-08
Chau Doc,35,29,20,SW,6.9,65,22,1006,2019-05-08
Chau Doc,36,29,11,S,0.1,64,40,1007,2020-05-08
Chau Doc,34,27,10,ESE,0.5,65,33,1009,2021-05-08
Chau Doc,30,26,5,S,29.8,89,44,1009,2009-05-01
Chau Doc,32,26,6,SE,21.3,83,50,1011,2010-05-01
Chau Doc,34,26,7,S,4.1,78,31,1009,2011-05-01
Chau Doc,34,28,8,SW,6.2,67,23,1007,2012-05-01
Chau Doc,35,29,10,SW,5.8,66,19,1007,2013-05-01
Chau Doc,33,28,8,SSE,18.9,71,37,1008,2014-05-01
Chau Doc,34,28,10,SSW,25.1,69,33,1009,2015-05-01
Chau Doc,36,30,11,S,2.9,57,46,1009,2016-05-01
Chau Doc,34,27,8,S,12.1,72,37,1010,2017-05-01
Chau Doc,35,28,10,SSE,1.1,61,44,1010,2018-05-01
Chau Doc,37,29,16,SW,3.7,59,21,1008,2019-05-01
Chau Doc,36,28,10,SE,0.2,60,51,1008,2020-05-01
Chau Doc,34,27,11,SE,7.2,67,62,1010,2021-05-01
Chau Doc,30,26,7,SSW,32.2,91,47,1006,2009-05-10
Chau Doc,36,28,8,SSW,6.4,74,38,1005,2010-05-10
Chau Doc,34,28,15,WSW,0.0,68,29,1007,2011-05-10
Chau Doc,36,27,10,WSW,13.1,69,17,1009,2012-05-10
Chau Doc,35,28,8,S,0.7,70,23,1007,2013-05-10
Chau Doc,35,29,10,SW,0.9,68,19,1008,2014-05-10
Chau Doc,35,29,13,SSW,1.4,65,39,1008,2015-05-10
Chau Doc,37,30,11,SSW,1.1,56,43,1008,2016-05-10
Chau Doc,32,27,11,ESE,4.8,76,48,1010,2017-05-10
Chau Doc,34,28,8,SSW,9.9,67,37,1010,2018-05-10
Chau Doc,33,29,20,WSW,17.2,68,55,1008,2019-05-10
Chau Doc,36,29,12,S,0.0,60,52,1008,2020-05-10
Chau Doc,34,27,8,S,2.6,67,56,1007,2021-05-10
Chau Doc,30,26,7,S,22.8,88,60,1007,2009-05-11
Chau Doc,36,28,6,SSE,10.4,74,42,1007,2010-05-11
Chau Doc,34,28,14,WSW,1.8,68,32,1007,2011-05-11
Chau Doc,34,28,11,SW,10.9,71,29,1007,2012-05-11
Chau Doc,36,29,10,SW,3.1,68,22,1006,2013-05-11
Chau Doc,36,28,11,SW,0.1,64,19,1008,2014-05-11
Chau Doc,35,29,13,SSW,6.2,64,29,1008,2015-05-11
Chau Doc,36,30,13,SSW,2.5,62,29,1007,2016-05-11
Chau Doc,33,26,10,ESE,7.7,71,56,1010,2017-05-11
Chau Doc,35,28,9,S,1.7,63,34,1010,2018-05-11
Chau Doc,35,28,13,SW,1.2,65,34,1009,2019-05-11
Chau Doc,35,29,10,SSW,0.2,61,56,1008,2020-05-11
Chau Doc,37,28,10,SSE,0.0,60,24,1007,2021-05-11
Chau Doc,31,25,6,SSE,16.7,88,53,1007,2009-05-13
Chau Doc,35,27,7,SE,11.2,79,45,1007,2010-05-13
Chau Doc,35,28,13,SW,5.4,70,35,1007,2011-05-13
Chau Doc,33,27,12,W,33.6,76,37,1005,2012-05-13
Chau Doc,36,28,11,SW,0.1,64,33,1007,2013-05-13
Chau Doc,36,28,13,SW,0.8,66,27,1008,2014-05-13
Chau Doc,36,28,11,SSE,0.3,61,34,1009,2015-05-13
Chau Doc,38,28,9,S,3.6,62,36,1008,2016-05-13
Chau Doc,35,28,9,SSE,0.1,68,33,1008,2017-05-13
Chau Doc,35,28,11,SE,4.6,60,40,1009,2018-05-13
Chau Doc,34,28,17,SW,10.2,69,27,1008,2019-05-13
Chau Doc,38,28,12,SSE,3.0,60,45,1008,2020-05-13
Chau Doc,35,29,9,S,1.0,63,52,1006,2021-05-13
Chau Doc,29,25,4,SW,2.0,88,48,1009,2009-05-05
Chau Doc,34,27,6,SSW,11.5,81,36,1007,2010-05-05
Chau Doc,36,27,5,SSE,26.1,75,31,1008,2011-05-05
Chau Doc,35,28,15,SW,0.9,67,20,1006,2012-05-05
Chau Doc,35,27,10,ESE,21.5,71,46,1008,2013-05-05
Chau Doc,36,27,10,ESE,16.4,70,22,1008,2014-05-05
Chau Doc,35,29,14,SW,10.9,65,24,1008,2015-05-05
Chau Doc,37,30,11,SSE,1.7,54,34,1008,2016-05-05
Chau Doc,34,28,8,S,17.0,74,27,1011,2017-05-05
Chau Doc,34,28,10,SE,2.6,62,44,1011,2018-05-05
Chau Doc,36,29,14,SW,3.6,64,24,1009,2019-05-05
Chau Doc,35,29,10,SSW,3.2,67,51,1008,2020-05-05
Chau Doc,37,29,12,ESE,0.7,59,36,1007,2021-05-05
Chau Doc,31,26,6,SE,22.9,89,36,1006,2009-05-14
Chau Doc,33,27,7,SSE,22.9,83,43,1007,2010-05-14
Chau Doc,35,27,11,SW,6.5,69,25,1008,2011-05-14
Chau Doc,34,26,12,W,12.6,74,45,1006,2012-05-14
Chau Doc,37,28,11,SW,0.9,64,15,1005,2013-05-14
Chau Doc,36,28,12,SW,9.7,68,12,1007,2014-05-14
Chau Doc,37,29,11,SSE,0.0,56,11,1010,2015-05-14
Chau Doc,37,29,9,SE,0.5,59,37,1009,2016-05-14
Chau Doc,35,28,6,SSE,2.9,66,42,1008,2017-05-14
Chau Doc,36,28,7,E,1.3,60,37,1009,2018-05-14
Chau Doc,35,29,17,SW,3.6,66,29,1008,2019-05-14
Chau Doc,37,28,9,SE,0.7,58,46,1008,2020-05-14
Chau Doc,34,29,8,S,6.0,67,59,1005,2021-05-14
Chau Doc,30,26,7,SSE,25.6,89,54,1008,2009-05-12
Chau Doc,33,27,7,SE,13.0,81,35,1008,2010-05-12
Chau Doc,34,28,15,SW,0.6,69,34,1007,2011-05-12
Chau Doc,34,27,14,SW,13.1,71,27,1006,2012-05-12
Chau Doc,36,28,11,SSW,12.1,69,28,1007,2013-05-12
Chau Doc,36,28,13,SW,0.0,61,18,1009,2014-05-12
Chau Doc,35,29,12,S,28.1,66,30,1009,2015-05-12
Chau Doc,37,29,11,S,21.4,65,41,1007,2016-05-12
Chau Doc,35,27,10,ESE,9.0,69,27,1008,2017-05-12
Chau Doc,36,28,8,SE,1.7,61,41,1009,2018-05-12
Chau Doc,34,29,15,WSW,19.4,68,26,1008,2019-05-12
Chau Doc,38,29,10,SSE,0.1,58,30,1008,2020-05-12
Chau Doc,35,29,9,SSW,0.5,62,43,1006,2021-05-12
Chau Doc,31,26,8,ESE,29.7,90,54,1009,2009-05-16
Chau Doc,32,27,8,SE,17.1,86,37,1007,2010-05-16
Chau Doc,35,27,7,SE,19.5,72,25,1011,2011-05-16
Chau Doc,31,26,10,SW,7.1,80,54,1005,2012-05-16
Chau Doc,35,29,15,SW,1.3,67,28,1006,2013-05-16
Chau Doc,36,28,13,SW,5.9,69,21,1006,2014-05-16
Chau Doc,35,29,12,SSW,2.9,61,29,1009,2015-05-16
Chau Doc,35,29,6,S,17.8,68,55,1008,2016-05-16
Chau Doc,30,28,7,S,1.1,78,60,1007,2017-05-16
Chau Doc,36,28,9,S,10.7,65,34,1007,2018-05-16
Chau Doc,35,28,16,SSW,15.5,67,30,1009,2019-05-16
Chau Doc,36,29,11,SSW,8.9,66,54,1005,2020-05-16
Chau Doc,36,29,10,SSE,2.7,61,48,1006,2021-05-16
Chau Doc,31,26,8,ESE,16.5,88,36,1010,2009-05-17
Chau Doc,33,27,8,SE,9.0,81,17,1008,2010-05-17
Chau Doc,34,28,7,SSE,15.8,73,28,1009,2011-05-17
Chau Doc,32,26,12,SW,0.3,75,51,1005,2012-05-17
Chau Doc,37,29,11,SW,6.1,66,38,1007,2013-05-17
Chau Doc,35,28,11,SSW,18.3,70,25,1007,2014-05-17
Chau Doc,36,29,16,SW,0.3,60,30,1008,2015-05-17
Chau Doc,36,28,8,SSE,31.7,69,61,1008,2016-05-17
Chau Doc,34,28,9,SSW,2.1,74,56,1007,2017-05-17
Chau Doc,35,28,9,S,1.8,65,23,1007,2018-05-17
Chau Doc,35,29,16,SW,0.1,65,23,1008,2019-05-17
Chau Doc,34,28,16,SSW,8.5,68,65,1006,2020-05-17
Chau Doc,35,29,9,S,7.5,67,64,1006,2021-05-17
Chau Doc,30,26,9,SW,28.3,89,38,1006,2009-05-09
Chau Doc,37,29,7,SSW,5.6,68,26,1005,2010-05-09
Chau Doc,34,26,12,WSW,0.8,72,22,1007,2011-05-09
Chau Doc,35,27,11,SW,1.8,68,30,1009,2012-05-09
Chau Doc,35,28,7,SSE,19.6,74,46,1008,2013-05-09
Chau Doc,35,28,8,SSW,1.4,70,42,1008,2014-05-09
Chau Doc,34,28,14,SSW,12.3,68,42,1008,2015-05-09
Chau Doc,37,30,12,S,0.3,57,30,1009,2016-05-09
Chau Doc,33,27,9,ESE,15.8,75,51,1009,2017-05-09
Chau Doc,34,29,10,SSW,16.7,69,63,1009,2018-05-09
Chau Doc,35,30,18,WSW,0.5,61,38,1006,2019-05-09
Chau Doc,36,29,8,S,0.0,61,41,1008,2020-05-09
Chau Doc,34,27,8,S,1.7,67,61,1008,2021-05-09
Chau Doc,32,26,7,ESE,6.7,86,25,1008,2009-05-15
Chau Doc,32,28,5,SE,27.6,87,38,1007,2010-05-15
Chau Doc,34,28,6,S,23.7,71,33,1010,2011-05-15
Chau Doc,30,27,10,SW,48.7,83,55,1007,2012-05-15
Chau Doc,37,28,12,WSW,8.2,65,23,1005,2013-05-15
Chau Doc,36,28,14,SW,5.9,69,20,1005,2014-05-15
Chau Doc,36,29,11,SSW,2.5,59,40,1010,2015-05-15
Chau Doc,35,29,7,SSE,18.8,66,48,1009,2016-05-15
Chau Doc,34,28,8,S,18.8,74,64,1007,2017-05-15
Chau Doc,35,28,8,SSE,5.5,63,45,1008,2018-05-15
Chau Doc,35,29,16,SSW,0.4,66,33,1009,2019-05-15
Chau Doc,36,29,9,SSW,1.8,63,57,1006,2020-05-15
Chau Doc,35,28,8,SSE,11.4,65,64,1005,2021-05-15
Chau Doc,31,26,6,SSE,13.8,88,27,1009,2009-05-18
Chau Doc,32,27,7,SSE,8.4,82,24,1009,2010-05-18
Chau Doc,34,27,6,SSW,14.5,76,41,1009,2011-05-18
Chau Doc,34,26,13,SSW,1.5,72,39,1007,2012-05-18
Chau Doc,35,29,12,SW,1.2,66,32,1008,2013-05-18
Chau Doc,36,28,10,SSW,0.8,67,19,1008,2014-05-18
Chau Doc,38,29,15,WSW,0.9,60,14,1008,2015-05-18
Chau Doc,32,27,5,S,16.9,81,62,1008,2016-05-18
Chau Doc,34,28,11,SSW,11.6,73,43,1008,2017-05-18
Chau Doc,35,29,6,SSW,11.4,64,47,1007,2018-05-18
Chau Doc,35,29,18,SW,0.1,66,35,1008,2019-05-18
Chau Doc,35,28,13,SW,1.0,68,22,1005,2020-05-18
Chau Doc,33,27,9,SSE,23.2,71,61,1007,2021-05-18
Chau Doc,31,26,9,SW,14.3,87,44,1008,2009-05-20
Chau Doc,34,27,5,SSE,2.1,78,21,1009,2010-05-20
Chau Doc,33,27,11,SW,1.9,74,26,1008,2011-05-20
Chau Doc,34,27,12,SW,2.5,71,19,1007,2012-05-20
Chau Doc,35,28,13,SW,13.5,65,30,1007,2013-05-20
Chau Doc,36,28,8,SW,12.5,69,31,1008,2014-05-20
Chau Doc,36,29,19,SW,12.7,64,24,1009,2015-05-20
Chau Doc,34,27,11,SW,3.7,74,54,1008,2016-05-20
Chau Doc,34,28,11,SW,24.7,74,32,1006,2017-05-20
Chau Doc,34,28,8,S,23.0,70,41,1007,2018-05-20
Chau Doc,36,29,16,SW,5.6,65,22,1008,2019-05-20
Chau Doc,35,29,12,SW,0.1,68,29,1006,2020-05-20
Chau Doc,35,28,11,SW,10.2,69,63,1007,2021-05-20
Chau Doc,32,26,8,WSW,6.7,84,35,1008,2009-05-21
Chau Doc,32,27,7,SSW,11.3,84,45,1009,2010-05-21
Chau Doc,35,27,11,SW,2.2,72,17,1007,2011-05-21
Chau Doc,35,27,15,WSW,0.8,70,15,1007,2012-05-21
Chau Doc,36,28,15,SW,0.3,64,21,1007,2013-05-21
Chau Doc,36,28,9,WSW,2.1,67,17,1007,2014-05-21
Chau Doc,36,29,16,SW,3.5,63,21,1009,2015-05-21
Chau Doc,34,27,11,SW,1.2,73,64,1008,2016-05-21
Chau Doc,34,28,10,SW,11.8,76,45,1006,2017-05-21
Chau Doc,34,28,6,SSE,8.7,68,45,1008,2018-05-21
Chau Doc,36,29,16,SW,5.8,65,21,1008,2019-05-21
Chau Doc,34,29,15,WSW,7.7,71,52,1007,2020-05-21
Chau Doc,33,27,16,WSW,15.3,75,50,1006,2021-05-21
Chau Doc,29,26,7,SW,6.3,91,64,1008,2009-05-22
Chau Doc,32,27,8,SW,5.6,85,48,1009,2010-05-22
Chau Doc,35,27,12,WSW,7.7,71,17,1007,2011-05-22
Chau Doc,35,27,14,SW,4.7,70,17,1007,2012-05-22
Chau Doc,36,28,17,SW,2.9,68,19,1007,2013-05-22
Chau Doc,35,28,11,SW,2.1,68,27,1006,2014-05-22
Chau Doc,35,29,16,SW,7.5,64,23,1009,2015-05-22
Chau Doc,35,28,14,W,6.3,70,72,1008,2016-05-22
Chau Doc,34,28,14,SW,4.4,75,44,1006,2017-05-22
Chau Doc,34,28,7,ESE,14.9,69,58,1009,2018-05-22
Chau Doc,34,29,17,SW,16.4,67,35,1008,2019-05-22
Chau Doc,35,28,12,SW,0.5,70,61,1007,2020-05-22
Chau Doc,30,27,12,WSW,5.9,78,63,1007,2021-05-22
Chau Doc,31,25,8,WSW,2.1,87,55,1006,2009-05-24
Chau Doc,33,27,10,SW,4.5,81,20,1007,2010-05-24
Chau Doc,34,26,13,SW,6.4,74,26,1006,2011-05-24
Chau Doc,33,28,17,SW,1.6,70,46,1005,2012-05-24
Chau Doc,35,27,13,SW,3.9,70,33,1009,2013-05-24
Chau Doc,37,28,6,WSW,17.8,66,34,1008,2014-05-24
Chau Doc,36,29,17,WSW,0.7,63,17,1008,2015-05-24
Chau Doc,33,27,17,WSW,5.8,75,63,1007,2016-05-24
Chau Doc,34,28,12,SW,5.6,72,32,1007,2017-05-24
Chau Doc,34,28,9,SSE,19.0,70,56,1008,2018-05-24
Chau Doc,36,28,16,SW,11.4,65,24,1009,2019-05-24
Chau Doc,31,28,11,SSW,10.1,77,47,1009,2020-05-24
Chau Doc,28,26,12,WSW,7.2,79,62,1007,2021-05-24
Chau Doc,27,25,8,WSW,11.1,93,66,1008,2009-05-23
Chau Doc,32,26,4,SSE,12.1,86,31,1008,2009-05-19
Chau Doc,33,27,10,SW,1.8,80,26,1007,2010-05-23
Chau Doc,35,27,12,SW,0.4,76,20,1007,2011-05-23
Chau Doc,34,27,16,WSW,4.5,69,25,1006,2012-05-23
Chau Doc,35,28,13,SW,10.8,70,23,1008,2013-05-23
Chau Doc,37,28,10,WSW,2.6,64,30,1007,2014-05-23
Chau Doc,36,29,16,WSW,0.6,59,27,1008,2015-05-23
Chau Doc,35,28,12,W,2.2,67,46,1008,2016-05-23
Chau Doc,34,28,13,SW,17.0,73,31,1007,2017-05-23
Chau Doc,34,27,8,ENE,1.1,65,77,1008,2018-05-23
Chau Doc,36,29,15,SW,17.4,66,24,1009,2019-05-23
Chau Doc,34,28,17,SW,7.8,72,54,1007,2020-05-23
Chau Doc,31,26,17,WSW,20.3,75,62,1007,2021-05-23
Chau Doc,33,27,4,SE,14.4,82,26,1009,2010-05-19
Chau Doc,33,27,7,S,13.0,75,26,1009,2011-05-19
Chau Doc,35,28,13,SW,1.5,71,27,1008,2012-05-19
Chau Doc,36,28,13,SW,0.7,63,29,1007,2013-05-19
Chau Doc,37,28,7,WSW,3.2,65,32,1008,2014-05-19
Chau Doc,37,29,19,SW,2.3,64,20,1008,2015-05-19
Chau Doc,34,28,10,SSW,2.2,71,54,1008,2016-05-19
Chau Doc,34,28,12,SW,10.6,73,47,1008,2017-05-19
Chau Doc,35,29,5,SSE,15.9,66,51,1006,2018-05-19
Chau Doc,36,29,17,SW,0.1,65,41,1008,2019-05-19
Chau Doc,35,28,12,SW,6.4,72,63,1006,2020-05-19
Chau Doc,34,28,12,SW,3.8,66,54,1007,2021-05-19
Chau Doc,31,25,9,WSW,18.9,86,59,1007,2009-05-26
Chau Doc,31,27,10,SW,5.8,87,30,1008,2010-05-26
Chau Doc,32,26,4,WSW,8.4,80,90,1007,2011-05-26
Chau Doc,32,27,15,SW,0.7,73,63,1007,2012-05-26
Chau Doc,35,27,13,SW,0.3,65,24,1008,2013-05-26
Chau Doc,35,27,8,SSE,25.8,75,36,1009,2014-05-26
Chau Doc,35,28,19,SW,4.3,63,27,1009,2015-05-26
Chau Doc,33,27,20,WSW,0.0,66,60,1008,2016-05-26
Chau Doc,35,28,11,WSW,4.3,71,44,1007,2017-05-26
Chau Doc,34,29,6,S,4.4,64,48,1008,2018-05-26
Chau Doc,35,29,17,SW,1.9,65,41,1007,2019-05-26
Chau Doc,35,28,11,SW,0.0,70,26,1010,2020-05-26
Chau Doc,25,17,20,WSW,107.8,93,76,1007,2021-05-26
Chau Doc,29,26,9,SW,26.5,92,89,1007,2009-05-25
Chau Doc,32,27,10,SW,9.8,84,24,1007,2010-05-25
